"","WT-DIL100-A00","WT-DIL100-A01","WT-DIL100-A02","WT-DIL100-A03","WT-DIL100-A04","WT-DIL100-A05","WT-DIL100-A06","WT-DIL100-A07","WT-DIL100-A08","WT-DIL100-A09","WT-DIL100-A10","WT-DIL100-A11","WT-DIL100-A12","WT-DIL100-A13","WT-DIL100-A14","WT-DIL100-A15","WT-DIL100-A16","WT-DIL100-A17","WT-DIL100-A18","WT-DIL100-A19","WT-DIL100-B00","WT-DIL100-B01","WT-DIL100-B02","WT-DIL100-B03","WT-DIL100-B04","WT-DIL100-B05","WT-DIL100-B06","WT-DIL100-B07","WT-DIL100-B08","WT-DIL100-B09","WT-DIL100-B10","WT-DIL100-B11","WT-DIL100-B12","WT-DIL100-B13","WT-DIL100-B14","WT-DIL100-B15","WT-DIL100-B16","WT-DIL100-B17","WT-DIL100-B18","WT-DIL100-B19","WT-DIL100-C00","WT-DIL100-C01","WT-DIL100-C02","WT-DIL100-C03","WT-DIL100-C04","WT-DIL100-C05","WT-DIL100-C06","WT-DIL100-C07","WT-DIL100-C08","WT-DIL100-C09","WT-DIL100-C10","WT-DIL100-C11","WT-DIL100-C12","WT-DIL100-C13","WT-DIL100-C14","WT-DIL100-C15","WT-DIL100-C16","WT-DIL100-C17","WT-DIL100-C18","WT-DIL100-C19","WT-DIL100-D00","WT-DIL100-D01","WT-DIL100-D02","WT-DIL100-D03","WT-DIL100-D04","WT-DIL100-D05","WT-DIL100-D06","WT-DIL100-D07","WT-DIL100-D08","WT-DIL100-D09","WT-DIL100-D10","WT-DIL100-D11","WT-DIL100-D12","WT-DIL100-D13","WT-DIL100-D14","WT-DIL100-D15","WT-DIL100-D16","WT-DIL100-D17","WT-DIL100-D18","WT-DIL100-D19"
"Threonate",-0.212569338850805,-0.235457001143521,-0.412539718620327,-0.113747400497326,-0.0834428765765214,0.185946576000303,-0.0127343657251959,0.240608713367928,0.691504762466625,1.00183088202576,1.53345243084849,2.01694408655472,2.3891617979963,2.51052780570793,2.83035300538503,2.77615387387222,2.77928996724698,2.97777907712972,2.96504571329462,2.95697383313473,0,-0.473766769272357,-0.240180479413448,-0.397377985111273,-0.203548195435703,0.199541938295685,0.0146315837038689,0.150755220458475,0.726578416814204,1.04655354046606,1.65792896625736,2.13771657183337,2.44929190192986,2.57474494148968,2.67718048975333,2.80308139397041,2.85998339310649,2.93769532150186,2.99726111932098,3.02711142243918,0,-0.517183675012021,-0.20131941150823,-0.176795834066425,-0.0491957124086753,0.158225886796656,0.00453992142809589,0.403661350404899,0.645277129735355,1.02143977133068,1.61637125862725,2.16635679060967,2.4358811949173,2.6179502241437,2.7030365463083,2.79312806239852,2.83965595448248,2.87776318711749,2.99151317235273,3.01187166622413,-0.137291741638006,-0.353228469252914,-0.111892880070897,-0.181611330498574,-0.0532913655528269,0.0742009418414167,0.118183455393908,0.433600829071182,0.852856523398302,1.13412248508297,1.77067738295315,2.12301050061552,2.57574922381241,2.63603889786651,2.67493413256012,2.81259976597725,3.04810558268328,2.95293415494363,2.93604144563611,3.11297533681569
"Toluate",2.86217869558252,2.86329470955794,2.89364848453999,2.72961028696869,2.7558516771916,2.84711844977704,2.86855943718703,2.77976900090519,2.75552295688493,2.98804229340018,2.83840114364535,2.75719624754432,2.66909777249088,2.70938047892514,2.83479384426216,2.71567679220085,2.66661914925101,2.82491635679764,2.81966906090168,2.77772794534992,2.83439201089787,3.07775801217186,3.02242229493072,2.79784236567038,2.88467541265079,2.91023864565043,3.00976394231962,2.92939297979703,2.9096929780956,3.12854229785119,3.08932238398799,2.74950105032127,2.79504031312357,2.9210076457363,2.91396996938111,2.75366482761157,2.66127776599083,2.88891866914797,3.06880220447403,2.80088491592562,2.83208617523152,2.96062226995069,3.14594394238935,2.83785363137524,2.81138402534736,2.88992906133907,2.93384686492351,2.92496440071148,2.79243114987036,2.99834600090314,2.79942123277244,2.81809070929026,2.77756399731895,2.91632919090887,3.04678127633525,2.7994791063519,2.78444494979943,3.04709102206476,2.95712079469832,2.90754657687063,2.88481323970927,3.08371278151524,3.25927544605089,2.82912987960331,2.89404854250139,3.04728463738268,3.08700599463419,2.83168259616384,2.88272618933825,3.32476497349055,2.94533401298191,2.91350773282709,2.83511029307289,3.0523447365282,3.07912830167024,2.84192734098952,2.90208279621927,3.04401258521694,3.0716274995715,2.95608979503074
"Anthranilate",0.388070451678574,0.409803302389017,0.445980980425109,0.495655959487129,0.449644800112825,0.29222764880299,0.486273368814558,0.323970723021242,0.39600198383668,0.497844785948638,0.45879564990719,0.490092540278306,0.330563319715374,0.273818081547034,0.317968410034593,0.342654701321761,0.356538736817352,0.472234511558488,0.389098603126744,0.404850269148245,0.579240609157319,0.483358244621462,0.507184821391222,0.358189168000314,0.333958594921393,0.574449482977416,0.488145833970655,0.435225505640869,0.411284419810068,0.370099314447879,0.321679974663018,0.494542589992244,0.342996545516288,0.291295135140548,0.320045675417546,0.489665457987353,0.354538024678615,0.45894841321682,0.441365498820554,0.48340237479445,0.362613579257799,0.332061372674865,0.396541789701502,0.12553088208386,0.366800342767634,0.423158285064464,0.24681664299545,0.325940012806248,0.237687293390193,0.152144146929801,0.353147867763578,0.273179662371827,0.39666064614326,0.173621397781128,0.203398662247711,0.193334258496311,0.393342428179524,0.140789702494621,0.24802217706084,0.352485561863332,0.49176680581475,0.372470084203091,0.280152361773014,0.277246446581144,0.427425897998083,0.266370118397051,0.190860696201277,0.306770146573795,0.189914924778279,0.0731251976102012,0.289332892703127,0.205208129654004,0.215521449242102,0.288395890518322,0.335774495236285,0.225663866748853,0.202172951307661,0.29881524259863,0.412120785241788,0.492385913464831
"Tyramine",-0.9266739752082,-1.0619868868957,-1.05524781311061,-1.03201039490262,-0.690836423437005,-0.987474810166676,-1.18116512048718,-1.1114272034164,-1.3490900604923,-1.11882657449986,-1.33606483834568,-1.25572872795525,-1.17822328366124,-1.11151383771662,-1.18402367083075,-1.11170248943778,-1.13590943527263,-1.04553413920512,-1.10667697424889,-1.26203967605901,-0.998443414658324,-1.31847922354727,-1.25761446732487,-0.783042779405006,-1.15361404228709,-1.57681520038416,-0.961904107104337,-1.1740210925498,-0.934909713344416,-1.35716864558495,-1.22254749147589,-1.30105967787369,-1.17654288020682,-0.935231268876711,-1.42969341614645,-1.35355007406059,-1.27761964371224,-1.3172465492729,-1.07337456567934,-1.08200360769674,-1.13148691372729,-0.931940248374119,-0.886641055700254,-0.975708485138743,-1.09767081455338,-1.06593677661077,-1.05335689925139,-1.17134212397888,-1.0840979533322,-1.49391537359616,-1.20708022260675,-1.13241930078583,-1.17906223902021,-1.14418099751928,-0.986412001829681,-1.25906256536596,-1.23520934108931,-1.07389069949537,-0.958576987429943,-1.14294381316955,-1.21587672927099,-1.34927858303232,-1.16766017359745,-1.29537157505198,-1.2870780415169,-1.10514709657585,-1.15724959194581,-1.05669571484684,-1.04623481809188,-1.30514876893582,-1.39124296740467,-1.30325425408658,-1.24339918372,-1.31769358923246,-1.27895171496505,-1.10801942873614,-1.09983097496242,-1.12640092720638,-1.16992500144231,-1.29643568543406
"4-Hydroxyphenylethanol",0.645743272193842,0.69981728552589,0.695922264112646,0.699292517435216,0.525658842076037,0.584410653167899,0.7236330961601,0.590737066342392,0.61915391824194,0.396559398904264,0.480148890643367,0.486377709424417,0.555062634512641,0.614653040252369,0.491021449030722,0.440670690528636,0.477429856721228,0.585418256542635,0.532395659776414,0.596525223466028,0.655706119980383,0.546076482377815,0.675751272097862,0.518417787208344,0.608059035524036,0.434855264816353,0.635913160994358,0.667340662948527,0.665787719294928,0.6423401572972,0.576252801748616,0.379784322884802,0.461102768610891,0.674513121271474,0.471366906540307,0.550727184406897,0.569065163875402,0.647166055831274,0.541103641677939,0.523582710028615,0.769099939796558,0.791025064920399,0.794380451058146,0.631197966903777,0.651370445168752,0.708963514164566,0.583021110970313,0.634409956952801,0.648181994142238,0.551667145833981,0.608736606876132,0.675692583900444,0.466703123071865,0.574163964399359,0.550305297070835,0.462906439957569,0.702725269747773,0.643160076351863,0.614793267850564,0.590720417906407,0.727154316248182,0.811192576784579,0.60497072698076,0.723061698773002,0.669684717531279,0.739889835875712,0.68837353957794,0.6915162884009,0.624175385312695,0.60518007001807,0.60530698302556,0.559572068990565,0.554635747531865,0.635465733734778,0.52105246412888,0.581384454448953,0.599586078986828,0.560302375828426,0.632317254233721,0.678050182848393
"L-2,4-Diaminobutanoate",1.27178365496812,1.09134393047248,1.35302171861516,1.23233640787893,1.10179083369647,1.0635472921794,1.23149019033384,0.993740656858359,1.18899582461586,1.21851831098008,1.11630844605099,1.19120593538222,1.13450557587319,1.03528443875989,1.06512186681291,0.854162352958827,0.952039597332435,1.04436188874874,0.989664740456709,0.910193022554994,1.2783967907005,1.28684340962223,1.2050392521289,1.01153780482384,1.1742421524101,1.24393605765414,1.16372849571657,1.16180261178096,1.29855739008179,1.09639340438282,1.0599105360658,1.04435416934001,1.18809854919758,1.05111086592405,0.950565176459991,1.04055509871088,0.974250345402879,1.10087927060195,1.01169075966108,0.950799573962552,0.93769700999975,0.980632022269161,1.01057498045667,0.830216321478984,1.03582624732685,0.970611892065454,0.875163412748297,0.940948921610213,0.984334485399994,0.91894775444835,0.864020844342438,0.850787939164947,0.768996536054884,0.630546838219038,0.802324105644962,0.799719127488245,0.761266116870047,0.931410308202745,0.744305079425292,0.868254393435317,1.06698983960196,0.984141237508947,1.19204288492659,1.07569676312461,1.1394246442554,1.0589773211246,1.00459758861216,1.04130630894021,1.05509292225259,0.899705095521751,1.00079596969792,0.962493315066718,0.804275529125633,0.873867580452719,0.687480393983652,0.93195086402697,0.616648893987266,0.721372023188483,0.800897627531972,0.826344840185776
"3,6-Nonadienal",-0.941210068366081,-0.852419403562115,-0.882845473812855,-0.973281124909107,-1.1269520232668,-1.21716037082782,-0.579867246633411,-0.923082262907625,-1.01962652439183,-1.14818475409865,-0.957398874889511,-1.19183885473859,-0.810412751580651,-0.637395558870381,-0.620763222149002,-0.698848474542384,-0.61598939634178,-0.710866381050955,-0.550910730717167,-0.500722609917403,-0.877471726249382,-1.10891502716173,-0.863493315723753,-1.13579740770552,-0.877239614751192,-1.32184953598071,-0.794875503022922,-0.887541469968408,-0.936451548524714,-1.03492627228639,-0.702845180377402,-1.2206844833592,-0.931385965103283,-0.912996753358584,-1.05399995069862,-0.635328878546572,-0.451834553283915,-0.467130607640158,-0.570834954784974,-0.378018451283536,-0.772304059916115,-0.65598016301708,-0.680747498057029,-0.960960643543114,-0.921505175109576,-1.15080357222728,-0.868992724774955,-0.885672229903415,-1.04742924328481,-0.722695265801324,-0.929821671929329,-0.830057090116835,-0.852011911377591,-0.72990662708176,-0.678822970959354,-0.61059010532235,-0.56510508237597,-0.37725946488707,-0.702444171770509,-0.620783687287304,-1.00778689105827,-0.811424586366652,-1.31589643711958,-0.943259532116869,-0.813520587630856,-0.714490561410388,-0.853315904115544,-1.0781308305885,-0.903342775346578,-0.846640218302484,-0.827600089168435,-0.850234623963516,-0.798860127892148,-0.778262010537278,-0.870948335134752,-0.863051367617093,-0.490223105506638,-0.791413378188583,-0.551156592156921,-0.556485350943245
"3-Mercaptolactate",0.75644296866551,0.729496864944313,0.913602082725031,0.934201291641097,0.82338640211672,0.788312937166651,0.837567828848446,0.799942945694841,0.733896667860121,0.6862530369109,0.625092199033018,0.675880941347138,0.451988635451734,0.611923821284371,0.681812189008417,0.542615328712436,0.494512270358344,0.565946190971516,0.521972060824194,0.701019854843413,0.865141672910122,0.95795734515899,0.918747555575479,0.932786259875854,0.676891020298523,0.687936792691829,0.69026136433509,0.736447128668189,0.713758725857724,0.617064718788809,0.485471129863082,0.782469881408309,0.617962619583773,0.550387603247898,0.648393767268006,0.622574875979142,0.378777381913597,0.581519686320249,0.663424117508384,0.665165818788015,1.21544047126332,1.03538927417144,0.925999418556223,0.868804819156232,0.743552369592006,0.698482030296244,0.950977502276872,0.818082237052982,0.837195076758148,0.959136332159574,0.699679224868326,0.628201870486334,0.869738809870512,0.830323077971411,0.939978853891635,0.727072022829653,0.813153680472084,0.886471563101594,0.776544337847177,0.913549634022871,0.770633785895015,1.01300384904989,0.917504506974346,0.935418528535822,0.904579655875944,0.817969221620803,0.909452628970357,0.747616477486947,0.731474642217204,0.859519791197389,0.748006195926965,0.850407304924705,0.82920579657881,0.856078726381432,0.768088816946969,0.901371189272156,0.795495463241693,0.911303962648024,0.838317639173864,0.809785748312366
"2-Hydroxymuconate semialdehyde",6.21548369626729,6.16709685980246,6.1733701447397,6.15431904299102,6.13730129395258,6.14590701772139,6.11247550107206,6.12327968950809,6.15505719236286,6.03028450215117,6.06288989538122,6.05431459037422,5.99054188067274,5.99588921381678,5.93094176758041,6.01709852566729,5.97363541162725,5.96897398176508,6.00940377312,6.06543028937629,6.22067173843954,6.17446247755425,6.19777478436919,6.23474775085259,6.10528814539226,6.12078015014555,6.13177325224443,6.11686749235716,6.12965836407425,6.00194210151464,6.00328647154212,6.04041366147876,6.03848675281756,6.03448883771577,5.99341341295862,6.05487435352002,5.96795376262549,6.00045907285537,6.0859784669044,6.08705797735405,6.36652388442006,6.38689230282361,6.38191184506329,6.22144570557963,6.22727861749092,6.17379808842529,6.26736278175241,6.18189575122734,6.17043491248513,6.12254679548058,6.15574699546514,6.08072986729591,6.18842691215009,6.15283587825575,6.19185225992675,6.14474622595786,6.10617955783201,6.23001522045092,6.13789089139282,6.21396598754795,6.21918984221639,6.3449584888919,6.32567728610066,6.26228937905617,6.26532269076696,6.19701958529326,6.31804027962081,6.17962803846935,6.14177979393439,6.19531630476284,6.09504648224363,6.12919505634488,6.11281332452148,6.17481709234619,6.18479527679891,6.11678580313191,6.1152064084482,6.12013969593307,6.13238769274167,6.20317908026685
"Ectoine",1.03729733778339,1.18393909674022,1.17416110569645,1.23738938632726,1.17150591049325,1.04063738663983,1.10928309571307,1.02085705247423,1.14680376572901,1.13168429540261,0.94821534550861,0.963425874111472,1.07378790435326,0.988901395577626,1.13326653086346,0.91827774667486,0.98190598302487,0.929234565138746,0.990989923081024,0.838047616379386,1.16173009441817,1.09789045152191,1.12100570911022,1.02563899502291,1.21359696680513,1.07037436380511,0.991031583646024,1.02910584725142,1.07713679310148,1.05860533594016,1.13215102290383,0.88025019212669,1.07497101252228,1.00701360176106,1.07235733555556,1.05522952072039,0.950879173944926,1.01307023428719,1.07796076795703,0.903098681467313,1.10009672126701,0.984705049362615,1.04613226333449,1.02521768491354,1.02675782396432,1.19208971986445,1.01420761812683,1.06126104134451,0.82982231530266,1.01141587034606,1.0499089956718,0.965914509774686,0.842874355837518,0.91980006384312,0.868125540752207,0.716025376926281,0.932210204091913,0.891169675371465,0.852133357236667,0.902244960596708,1.08007255591084,1.06563564585376,1.05139443040203,1.0522752986088,1.13702284363834,1.02752676096044,0.866715993045068,0.947159813583777,1.17800283282059,0.910101739599742,0.970561146981479,1.01555155626063,0.980368870655973,0.960535245303502,0.848290633516585,0.914818686266122,0.824671579436821,0.799540630409576,0.832638102775464,0.930674662599458
"2,3-Dimethylmaleate",4.82883428439521,4.81066772512659,4.78387399405355,4.81488479353851,4.7673207970812,4.80514231712671,4.65192793933125,4.67345877865749,4.70477792260357,4.64557569319429,4.65625230468295,4.58996568605364,4.60974578980535,4.55468096855416,4.61020851007673,4.55452275274923,4.51234451378426,4.57704613648078,4.61992778157757,4.60683063319895,4.85664970728508,4.77142399765633,4.76583231151513,4.78667714639075,4.76567121636702,4.76245602982999,4.72219887056269,4.71627130087876,4.74605350495641,4.67014714139951,4.65457754249267,4.64091771255305,4.61483496318353,4.61146027795614,4.53581734589829,4.60050442214131,4.49604208700169,4.61492036200447,4.62111506382565,4.54883231780893,4.8737170548325,4.83697920764974,4.79289931364215,4.77236197937956,4.76759958619127,4.73282248499078,4.73984783041953,4.71093386243129,4.66233987345839,4.68807803420134,4.59575023274175,4.61458813392393,4.61979536360562,4.65225418066083,4.67394368331944,4.52873321051181,4.53923598740146,4.58486100509761,4.56079255284464,4.62306615074364,4.78469327683442,4.79695728741983,4.82215336952482,4.7708127396491,4.78206221286939,4.78629962083249,4.70199469066832,4.67925716659419,4.67439080589393,4.70197070600539,4.57491551735071,4.56344213077888,4.65434359996648,4.60075025181807,4.56451462682551,4.57216459953475,4.61998694141844,4.52078606661843,4.52779328472231,4.5437072020056
"Octanoic acid",1.47635698409653,1.57792288959906,1.62822672638805,1.66579214369215,1.46274218074766,1.63820412218502,1.58847084208899,1.61217487252124,1.52050900041884,1.62119760998576,1.65629012751098,1.5397765780327,1.50499099056657,1.57964375570916,1.5445551452934,1.54176197857095,1.45959575710279,1.50643653590522,1.54269133263414,1.4577527334916,1.50161447378558,1.5633712317142,1.56355612882071,1.60542987457209,1.51039910140165,1.50285151187189,1.58496250072116,1.60602881164305,1.62288219558724,1.63406294154293,1.55281940259326,1.4887606549505,1.53928558593908,1.53914201130272,1.4771703658119,1.5221537616642,1.49137138465346,1.63312511735358,1.53646307918311,1.62724479337409,1.48954572413522,1.61436926312894,1.63328232329341,1.5922929974507,1.56302580927265,1.59894635674533,1.55141208080718,1.56484990714418,1.46183372666963,1.68766072727033,1.47836186645231,1.44053865899367,1.5425662613532,1.60046965472481,1.55455254220823,1.55746248178719,1.73583724646392,1.66702508130907,1.57758548597258,1.61972253192252,1.44986910268918,1.58399457378724,1.63581000685775,1.57839379926848,1.64518269876447,1.62154935894343,1.62754781069669,1.52637810420621,1.53994978777723,1.57917632278182,1.48599542176275,1.54304224559526,1.51300398868115,1.56950023635273,1.47899181131745,1.62165742622389,1.56525032351771,1.50122607120197,1.65989462395348,1.52584191855264
"1,4-Dichlorobenzene",3.48700697010056,3.48467422402481,3.48357198354512,3.39109653435211,3.46891732374153,3.35937563736612,3.47027289012084,3.39009859920145,3.45288863507449,3.32695347126125,3.33089713175039,3.09609624412546,3.28510079310884,3.32183531408789,3.25532076585795,3.26825435812001,3.25093375550009,3.33615550970722,3.31284009973549,3.33104746180058,3.51028171356119,3.39689847803467,3.45140671823774,3.39379319005595,3.32925238372392,3.17072784647919,3.3828885055911,3.3959076173008,3.37045019478176,3.27823927744513,3.28207449497864,3.12798083782009,3.36719373909215,3.34434494155187,3.25502148350438,3.33201119092498,3.28586122580328,3.24407232843931,3.37391332729151,3.42074438964529,3.54843662469604,3.65177327379021,3.64029813741045,3.49317575592748,3.48529127893413,3.46253214864662,3.46014244022705,3.47189524854722,3.43431565342315,3.42781394657704,3.3915544313306,3.4380126976197,3.47185001759704,3.40332938426233,3.40913794693115,3.40799633505196,3.42243640232986,3.41596693952767,3.36090216849326,3.41126228886255,3.54572173431455,3.57346686188333,3.54482232038444,3.58329217759536,3.56307361141326,3.51093135079011,3.5389083002326,3.40242389551898,3.43825602471936,3.5153230793047,3.35024744057455,3.34379727484795,3.37664210954927,3.44079130699787,3.37952176490026,3.34780401442981,3.39972934222269,3.33098047312534,3.459692644034,3.4931577631258
